record_type,date,region,district,age_group,time_range,total_patients,estimated_deaths,heatstroke,heat_exhaustion,heat_cramp,heat_syncope,heat_edema,other,male,female,source_file,source_sheet
national_total,,전국,,,,4460,29,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-15,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-16,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-17,전국,,,,14,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-18,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-19,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-20,전국,,,,8,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-21,전국,,,,21,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-22,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-23,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-24,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-25,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-26,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-27,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-28,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-29,전국,,,,5,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-30,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-05-31,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-01,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-02,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-03,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-04,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-05,전국,,,,5,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-06,전국,,,,5,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-07,전국,,,,11,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-08,전국,,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-09,전국,,,,7,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-10,전국,,,,7,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-11,전국,,,,6,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-12,전국,,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-13,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-14,전국,,,,14,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-15,전국,,,,37,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-16,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-17,전국,,,,9,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-18,전국,,,,25,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-19,전국,,,,24,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-20,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-21,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-22,전국,,,,9,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-23,전국,,,,20,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-24,전국,,,,6,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-25,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-26,전국,,,,6,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-27,전국,,,,24,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-28,전국,,,,52,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-29,전국,,,,50,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-06-30,전국,,,,53,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-01,전국,,,,64,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-02,전국,,,,114,2,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-03,전국,,,,65,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-04,전국,,,,45,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-05,전국,,,,59,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-06,전국,,,,68,2,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-07,전국,,,,105,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-08,전국,,,,259,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-09,전국,,,,119,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-10,전국,,,,85,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-11,전국,,,,50,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-12,전국,,,,43,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-13,전국,,,,18,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-14,전국,,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-15,전국,,,,7,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-16,전국,,,,3,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-17,전국,,,,5,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-18,전국,,,,4,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-19,전국,,,,10,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-20,전국,,,,46,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-21,전국,,,,71,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-22,전국,,,,147,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-23,전국,,,,114,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-24,전국,,,,126,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-25,전국,,,,116,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-26,전국,,,,132,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-27,전국,,,,107,2,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-28,전국,,,,167,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-29,전국,,,,138,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-30,전국,,,,114,2,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-07-31,전국,,,,63,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-01,전국,,,,104,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-02,전국,,,,110,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-03,전국,,,,38,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-04,전국,,,,30,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-05,전국,,,,62,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-06,전국,,,,21,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-07,전국,,,,39,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-08,전국,,,,16,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-09,전국,,,,8,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-10,전국,,,,11,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-11,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-12,전국,,,,14,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-13,전국,,,,23,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-14,전국,,,,65,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-15,전국,,,,79,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-16,전국,,,,61,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-17,전국,,,,32,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-18,전국,,,,34,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-19,전국,,,,60,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-20,전국,,,,55,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-21,전국,,,,68,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-22,전국,,,,47,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-23,전국,,,,50,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-24,전국,,,,53,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-25,전국,,,,57,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-26,전국,,,,17,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-27,전국,,,,16,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-28,전국,,,,18,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-29,전국,,,,42,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-30,전국,,,,54,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-08-31,전국,,,,30,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-01,전국,,,,5,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-02,전국,,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-03,전국,,,,8,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-04,전국,,,,22,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-05,전국,,,,26,2,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-06,전국,,,,23,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-07,전국,,,,20,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-08,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-09,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-10,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-11,전국,,,,6,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-12,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-13,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-14,전국,,,,10,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-15,전국,,,,2,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-16,전국,,,,20,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-17,전국,,,,11,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-18,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-19,전국,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-20,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-21,전국,,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-22,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-23,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-24,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
daily_national,2025-09-25,전국,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,총괄
region_total,,서울특별시,,,,378,3,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,종로구,,,15,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,중구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,용산구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,성동구,,,16,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,광진구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,동대문구,,,15,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,중랑구,,,17,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,성북구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,강북구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,도봉구,,,18,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,노원구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,은평구,,,17,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,서대문구,,,7,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,마포구,,,32,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,양천구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,강서구,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,구로구,,,13,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,금천구,,,11,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,영등포구,,,43,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,동작구,,,12,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,관악구,,,19,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,서초구,,,7,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,강남구,,,9,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,송파구,,,15,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
region_total,,서울특별시,강동구,,,15,1,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,종로구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,중구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,용산구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,성동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,광진구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,동대문구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,중랑구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,성북구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,강북구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,도봉구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,노원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,은평구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,서대문구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,마포구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,양천구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,강서구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,구로구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,금천구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,영등포구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,동작구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,관악구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,서초구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,강남구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,송파구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-15,서울특별시,강동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,종로구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,중구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,용산구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,성동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,광진구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,동대문구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,중랑구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,성북구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,강북구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,도봉구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,노원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,은평구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,서대문구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
daily_region,2025-05-16,서울특별시,마포구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,서울특별시
